generacion,optimal,avg,dominio
526,10.003787759705272,10.00765528909319,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
527,10.003787759705272,10.00755509456392,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
528,10.003787759705272,10.007601280817063,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
529,10.003787759705272,10.00734480847013,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
530,10.003787759705272,10.007298319302803,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
531,10.003787759705272,10.00735731172085,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
532,10.003787759705272,10.00732079393743,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
533,10.003787759705272,10.007489010100254,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
534,10.003787759705272,10.007376156022001,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
535,10.003787759705272,10.007354971210926,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
536,10.003787759705272,10.007266240304665,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
537,10.003787759705272,10.00743787678252,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
538,10.003787759705272,10.007394204911101,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
539,10.003787759705272,10.007353074902348,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
540,10.003787759705272,10.007270789480778,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
541,10.003787759705272,10.00751098640653,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
542,10.003787759705272,10.00762673639568,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
543,10.003787759705272,10.007562674316409,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
544,10.003787759705272,10.007578633958106,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
545,10.003787759705272,10.007338574422361,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
546,10.003787759705272,10.007355369938152,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
547,10.003787759705272,10.007301035437974,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
548,10.003787759705272,10.007460318958014,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
549,10.003787759705272,10.007366022523323,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
550,10.003787759705272,10.007368527932666,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
551,10.003787759705272,10.007455174182178,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
552,10.003787759705272,10.007414758812619,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
553,10.003787759705272,10.007445015288699,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
554,10.003787759705272,10.007408635191984,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
555,10.003787759705272,10.007566388448964,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
556,10.003787759705272,10.007718712761033,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
557,10.003787759705272,10.00768749110351,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
558,10.003787759705272,10.007712029070245,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
559,10.003787759705272,10.007666690962072,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
560,10.003787759705272,10.007687601761937,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
561,10.003787759705272,10.007595383772474,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
562,10.003787759705272,10.007547911899785,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
563,10.003787759705272,10.00764480860157,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
564,10.003787759705272,10.007556600684342,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
565,10.003787759705272,10.007369727557057,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
566,10.003787759705272,10.007477292328698,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
567,10.003787759705272,10.007410617865666,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
568,10.003787759705272,10.007384267390675,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
569,10.003787759705272,10.007306552519978,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
570,10.003787759705272,10.007370640135145,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
571,10.003787759705272,10.007315477518683,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
572,10.003787759705272,10.007380626375163,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
573,10.003787759705272,10.007399027762844,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
574,10.003787759705272,10.00738890390754,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
575,10.003787759705272,10.007568859280413,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
576,10.003787759705272,10.007602269806636,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
